account_open_date,age,location,occupation,income_level,fico_score,delinquency_status,charge_off_status,number_of_credit_applications,debt_to_income_ratio,payment_methods_high_risk,max_balance,avg_balance_last_12months,number_of_delinquent_accounts,number_of_defaulted_accounts,earliest_credit_account,recent_trade_activity,new_accounts_opened_last_12months,multiple_applications_short_time_period,unusual_submission_pattern,applications_submitted_during_odd_hours,watchlist_blacklist_flag,public_records_flag,derived_account_age,derived_credit_history_length,derived_recency_of_activity,derived_delinquent_to_credit_ratio,derived_default_to_credit_ratio,derived_balance_stability,derived_high_application_frequency,derived_behavioral_risk_flag,derived_income_to_balance_ratio,derived_debt_income_balance_ratio,derived_fico_with_delinquency,derived_late_payment_risk,derived_new_account_risk,derived_log_debt_to_income_ratio,derived_log_max_balance,derived_log_avg_balance,derived_fico_binned,derived_standardized_dti_ratio,derived_high_risk_indicator,derived_combined_behavior_flag
2021-09-20,74,Atlanta,Accountant,42700,536.0,11,False,1,1.0040163510431483,True,48200.96044141418,40681.178385957326,2.0,1,2022-05-10,2023-11-22,2,False,False,False,False,False,3,2,379,1.0,0.5,0.843973523346674,0,0,1.049599645203345,0.9565248654411904,44.666666666666664,5.488977170407908,0.6666666666666666,0.6951533423925,10.783154972269951,10.613545398039435,Low,-0.6881342919258427,0,0
2019-11-15,39,Miami,Doctor,92218,533.0,10,False,1,0.945876166,False,75528.34469,50139.23049887974,1.0,1,2017-04-24,2023-11-21,2,False,False,True,False,False,5,7,380,0.5,0.5,0.6638377534542296,0,1,1.8392017564031817,0.5142704118508186,48.45454545454545,5.13907317162751,0.25,0.6657123465899877,11.232276531114685,10.822578968807417,Low,-0.7725574132706954,0,1
2020-06-08,33,Los Angeles,Accountant,38123,554.0,0,False,1,2.932900502433521,False,26467.488284259947,20639.578236908543,2.0,1,2021-03-15,2024-07-08,1,False,False,False,False,False,4,3,150,1.0,0.5,0.7797792611065857,0,0,1.84699282948528,1.5878142215151883,554.0,0.0,0.25,1.3693771949942817,10.183710183059866,9.935014234557173,Low,2.1127240240932803,0,0
2024-04-26,58,Atlanta,Consultant,14985,636.0,0,False,1,1.3953076852569035,False,33454.36009845398,29574.84413456428,0.0,0,2015-07-13,2024-08-23,0,False,False,False,False,False,0,9,104,0.0,0.0,0.8840091407633952,0,0,0.5066634761740424,2.7536372154832907,636.0,0.0,0.0,0.8735116924472037,10.417967294825226,10.294713230605431,Fair,-0.1199552301460912,0,0
2020-02-09,68,Dallas,Artist,19837,778.0,0,False,1,1.4076233176264952,False,51654.86687804556,31176.52348745955,0.0,0,2016-05-28,2023-12-28,0,True,False,False,True,False,4,8,343,0.0,0.0,0.6035427410610351,0,1,0.6362596441625321,2.2121585554732417,778.0,0.0,0.0,0.878640085653092,10.852359057216981,10.347452713141088,Very Good,-0.10207217516088592,0,1
2022-05-28,61,Atlanta,Banker,9365,385.0,85,False,2,0.8186958113146682,False,35821.72447,30352.353060193185,3.0,1,2018-03-28,2023-11-17,4,False,True,True,True,False,2,6,384,1.0,0.3333333333333333,0.8472932617286545,0,3,0.3085326349753992,2.6531437448135926,4.476744186046512,46.73678768664268,0.5714285714285714,0.5981196570276398,10.48633773274462,10.32066227012798,Low,-0.9572311033924729,0,3
2019-12-16,68,Chicago,Accountant,3324,795.0,0,False,1,1.142489620627604,False,106638.44272219812,80912.33002481812,0.0,0,2019-06-27,2024-10-15,0,False,False,False,False,True,4,5,51,0.0,0.0,0.7587467447255833,0,0,0.0410809936876958,27.801954055383444,795.0,0.0,0.0,0.7619685269635259,11.577208729053096,11.301133861102626,Very Good,-0.48706259543105007,0,0
2020-02-09,71,Chicago,Accountant,33429,634.0,0,False,1,1.1225334786887096,False,67139.00816,66047.50864,0.0,0,2021-08-03,2023-12-01,0,False,False,False,False,False,4,3,370,0.0,0.0,0.9837280401069287,0,0,0.5061280063446411,2.217784613592037,634.0,0.0,0.0,0.7526104123127546,11.114535392071105,11.098144730437419,Fair,-0.5160401398133403,0,0
2024-02-01,58,Boston,Banker,8093,604.0,0,False,1,1.1463515321349318,False,67173.68049431483,50452.36164107872,0.0,0,2023-03-09,2024-04-03,0,False,False,False,False,False,0,1,246,0.0,0.0,0.7510621750608645,0,0,0.16040556539270803,7.145557458250093,604.0,0.0,0.0,0.763769438871216,11.11505167715403,10.82880465668533,Fair,-0.4814548626114134,0,0
2023-07-31,24,Dallas,Accountant,30724,688.0,0,False,1,0.7841085886632281,False,26764.605948064087,25953.21044795792,0.0,0,2017-09-25,2023-11-29,0,False,False,False,True,False,1,7,372,0.0,0.0,0.9696477822440286,0,1,1.1837771008910567,0.6623314960334591,688.0,0.0,0.0,0.5789189003902,10.194872982140202,10.164089127762335,Good,-1.0074538760361604,0,1
2021-07-27,31,Houston,Teacher,19950,802.0,0,False,1,0.7476132159571818,False,50589.53292618869,44817.742730948856,0.0,0,2020-05-16,2024-02-18,0,False,False,False,False,False,3,4,291,0.0,0.0,0.8858918880403513,0,0,0.4451262749551395,1.6794314457935082,802.0,0.0,0.0,0.5582509804133002,10.831519741450474,10.710381695443147,Excellent,-1.0604473998132449,0,0
2021-05-06,46,Boston,Banker,5884,714.0,33,False,1,2.046573252525333,True,9426.298008436088,5677.449935675697,2.0,0,2016-12-30,2023-12-31,0,False,False,True,False,False,3,7,340,1.0,0.0,0.6022351187578019,0,1,1.0361982700653756,1.9743954428046822,21.0,10.831841962981192,0.0,1.11401743523117,9.151364803120542,8.64443357582294,Good,0.825722393212392,0,1
2024-04-30,36,Atlanta,Other,6050,507.0,93,True,7,1.4319279069892157,True,45703.709297369205,24800.737528377627,3.0,2,2021-11-23,2023-11-24,1,True,True,True,False,False,0,3,377,0.375,0.25,0.5426298057606326,1,2,0.24393452245342556,5.8689254967441205,5.3936170212765955,38.24126518418723,0.25,0.8886843201568193,10.729956619655685,10.118668991327002,Low,-0.06678041791100807,0,2
2023-01-16,36,Seattle,Banker,7378,531.0,0,False,1,1.2041262891125015,False,67884.22998035974,45601.27393202849,2.0,1,2017-07-14,2023-12-04,2,False,False,False,False,False,1,7,367,1.0,0.5,0.6717407298350709,0,0,0.1617901776344996,7.441346084642379,531.0,0.0,0.25,0.7903311896093882,11.125573763822114,10.727712861189612,Low,-0.3975623652730076,0,0
2021-12-08,19,Boston,Other,16469,723.0,0,False,1,1.3819466545361403,False,65082.16533486119,50207.22483448175,0.0,0,2014-11-03,2024-06-03,0,False,False,True,False,False,2,10,185,0.0,0.0,0.7714318222870564,0,1,0.3280139868376606,4.2127326286312,723.0,0.0,0.0,0.8679180754414162,11.083421197747949,10.823934133583634,Good,-0.13935626777598825,0,1
2021-04-09,58,Dallas,Teacher,35041,789.0,0,False,1,0.7915036536625599,False,74797.69504355735,49912.79231987717,0.0,0,2021-09-02,2024-08-08,0,False,False,True,False,False,3,3,119,0.0,0.0,0.6672949613734781,0,1,0.7020304082574311,1.1273944833537852,789.0,0.0,0.0,0.5830552972040293,11.222555717868639,10.818052642744325,Very Good,-0.996715787237022,0,1
2024-08-04,62,Seattle,Doctor,64418,773.0,0,False,1,0.9941882253663922,False,55565.19296313973,41974.07291493628,0.0,0,2023-11-02,2023-12-04,3,False,False,False,True,False,0,1,367,0.0,0.0,0.7553886756787551,0,1,1.534672736139017,0.6477922517067953,773.0,0.0,1.5,0.6902370629554453,10.925330255075945,10.644831219048134,Very Good,-0.7024053343379967,0,1
2021-09-26,32,Dallas,Banker,9661,636.0,1,False,1,1.1298164785695433,False,31407.651200330183,19147.84157527382,0.0,0,2018-12-31,2024-02-05,4,False,False,False,True,False,3,5,304,0.0,0.0,0.6096359074175247,0,1,0.5045213812032832,2.2390340447923167,318.0,0.4695240224038617,0.6666666666666666,0.7560358157133331,10.354838649882883,9.859997500626264,Fair,-0.5054647764525622,0,1
2024-05-25,20,Houston,Engineer,82994,673.0,0,False,1,0.8307514567058472,False,68168.95341376016,51404.50735758799,0.0,0,2021-03-10,2024-04-19,0,False,False,False,False,False,0,3,230,0.0,0.0,0.7540639942290461,0,0,1.614496272212149,0.5145414707941762,673.0,0.0,0.0,0.604726514646748,11.129759180973293,10.847500592738209,Good,-0.9397255654758893,0,0
2020-08-02,28,Houston,Lawyer,54699,710.0,0,False,1,1.0726620389102717,False,26456.98337432892,18153.16053859438,0.0,0,2021-11-06,2024-01-03,0,False,False,False,False,False,4,3,337,0.0,0.0,0.6861127804701713,0,0,3.0130283294407385,0.35598183173663867,710.0,0.0,0.0,0.7288337902111858,10.183313220642392,9.806655044200186,Good,-0.5884565349268565,0,0
2020-08-14,70,Los Angeles,Banker,2056,492.0,0,False,1,1.6230391919534062,False,12860.753398890422,9806.784823,3.0,2,2020-07-05,2024-04-17,4,True,True,True,False,False,4,4,232,1.5,1.0,0.7624765083620735,0,2,0.20962939512891066,7.737868796685877,492.0,0.0,0.8,0.9643336424251914,9.46201333366778,9.190931719007924,Low,0.2107249114739721,0,2
2023-02-07,63,Miami,Engineer,84951,768.0,0,False,1,0.8601024266491748,False,93314.01528,56359.96478751043,0.0,0,2023-07-06,2024-01-01,0,False,False,False,False,False,1,1,339,0.0,0.0,0.603975304707365,0,0,1.5072666041164915,0.5706203795037169,768.0,0.0,0.0,0.6206315542998724,11.443736309363667,10.939532084168272,Very Good,-0.8971061535274114,0,0
2020-07-30,47,Atlanta,Lawyer,41797,811.0,0,False,1,0.7803738479873952,False,93717.31718428269,55838.20696751318,0.0,0,2018-02-01,2024-02-12,0,False,False,False,False,True,4,6,297,0.0,0.0,0.5958088946231921,0,0,0.7485242407600303,1.0425062547479507,811.0,0.0,0.0,0.5768233692106305,11.448048936680358,10.930231535464225,Excellent,-1.012876948993933,0,0
2020-09-22,74,San Francisco,Banker,3190,605.0,96,True,1,1.2980818768312852,True,39250.53452,15639.725884397118,3.0,2,2022-01-16,2024-04-20,0,False,False,False,False,False,4,2,229,1.5,1.0,0.3984487759689533,0,0,0.20395472841719461,6.362157545955826,6.237113402061856,41.77396852908034,0.0,0.8320748083964074,10.577745818497279,9.657633425068148,Fair,-0.2611330784187754,0,0
2021-03-26,57,Seattle,Lawyer,4038,674.0,7,False,1,1.0704306553000198,False,46831.75713,32550.67592429672,0.0,0,2023-11-06,2024-06-10,0,False,False,False,False,False,3,1,178,0.0,0.0,0.6950407774187076,0,0,0.12404891254726515,8.626700014880791,84.25,3.3809391210862128,0.0,0.7277566316773587,10.75433817573812,10.390584134000877,Good,-0.5916966410454628,0,0
2021-07-11,35,Los Angeles,Other,7589,540.0,0,False,1,1.1019527774021345,False,32025.97780818341,27772.596424232725,1.0,0,2017-07-31,2024-07-28,2,False,False,False,False,False,3,7,130,0.5,0.0,0.8671625712100871,0,0,0.2732451312419347,4.032159389374419,540.0,0.0,0.25,0.7428668066468077,10.374333883115066,10.231841079449957,Low,-0.5459245827470741,0,0
2023-10-05,68,Los Angeles,Accountant,9212,696.0,22,True,1,1.0573567220170563,False,15092.291585625868,11859.879067119196,0.0,0,2023-08-13,2024-02-05,0,False,False,False,False,False,1,1,304,0.0,0.0,0.7857715462420392,0,0,0.7766709320506913,1.361133491145974,30.26086956521739,10.693332743206023,0.0,0.7214220142145825,9.622005658235112,9.381000790135396,Good,-0.6106807955537946,0,0
2023-11-17,65,Atlanta,Accountant,23885,601.0,8,False,1,1.4379896047571956,False,44041.20120475812,30352.353060193185,0.0,0,2016-11-21,2024-03-13,0,False,False,False,False,False,1,8,267,0.0,0.0,0.6891652149510196,0,0,0.7868982366671019,1.8272782458543941,66.77777777777777,3.2813921701674924,0.0,0.8911737672096268,10.692903571530298,10.32066227012798,Fair,-0.05797846026601257,0,0
2023-01-12,19,Atlanta,Other,2189,624.0,0,False,1,1.0143102410672522,False,58399.769706446816,45109.247016989466,0.0,0,2016-04-20,2024-01-14,0,False,False,True,False,False,1,8,326,0.0,0.0,0.7724084330349141,0,1,0.04852556003906555,20.89258959642229,624.0,0.0,0.0,0.7002768246710437,10.975084348634375,10.716864706268394,Fair,-0.6731869310605387,0,1
2022-06-05,49,San Francisco,Consultant,14858,484.0,0,False,1,1.1115049330992135,False,35310.53835526477,22741.615682121206,3.0,1,2021-02-14,2024-06-13,4,False,False,True,False,False,2,3,175,1.5,0.5,0.6440278940362435,0,1,0.6533109562978022,1.701152030239192,484.0,0.0,1.0,0.7474009316899672,10.471965055100707,10.031995786288588,Low,-0.532054265703519,0,1
2020-12-01,25,Boston,Doctor,40924,326.0,92,True,4,2.5876974373441137,True,14217.418069914616,6146.801924,4.0,2,2018-08-29,2024-05-25,3,True,True,True,False,False,4,6,194,0.8,0.4,0.4323126450337181,0,2,6.65668811485931,0.3886637406621055,3.5053763440860215,25.64318803541733,0.42857142857142855,1.2775106143711334,9.562293450327395,8.723849886182418,Low,1.6114679611648641,0,2
2024-07-04,39,Houston,Teacher,22612,337.0,117,True,2,1.8967525012833848,True,51095.51311030497,14693.546306226684,3.0,2,2015-05-26,2024-04-10,3,True,False,True,True,False,0,9,239,1.0,0.6666666666666666,0.2875645599242141,0,2,1.5388021874767488,1.2324778096253792,2.8559322033898304,40.39005746889457,0.3,1.063590282373866,10.84147153727463,9.595231704353042,Low,0.6081734560583545,0,2
2022-01-22,23,San Francisco,Banker,6564,727.0,0,False,1,1.0589148797485963,False,89970.10209281807,62107.80024585932,0.0,0,2017-06-08,2024-02-10,0,False,False,False,False,False,2,7,299,0.0,0.0,0.6903083190176579,0,0,0.10568550630532603,10.017802563411115,727.0,0.0,0.0,0.722179086612475,11.407243809895082,11.036642968764934,Good,-0.6084182547802042,0,0
2023-09-18,29,San Francisco,Banker,2727,522.0,0,False,1,1.4460778324806365,False,58561.13098,44085.605645904594,2.0,1,2017-12-14,2024-02-23,1,False,False,False,False,False,1,6,286,1.0,0.5,0.7528005710885181,0,0,0.061855521876706863,23.369214463352574,522.0,0.0,0.14285714285714285,0.8944858570696969,10.977843537658897,10.69391128845036,Low,-0.04623385659724045,0,0
2023-02-05,64,Seattle,Consultant,16112,636.0,115,True,7,1.387643090316883,False,19604.062365589725,6618.3189399817775,3.0,1,2020-04-22,2024-08-14,4,True,False,True,False,True,1,4,113,0.375,0.125,0.33758214162062916,1,1,2.4340872748525326,0.5699661482392522,5.482758620689655,48.164652609254695,0.8,0.8703067246938498,9.883543095827708,8.7977477644818,Fair,-0.1310846929814825,0,1
2022-09-12,74,New York,Consultant,14423,572.0,0,False,1,1.3012208523154554,False,44008.66286554185,35989.47919042238,1.0,0,2017-10-10,2024-05-19,1,False,False,False,False,True,2,7,200,0.5,0.0,0.817763119439867,0,0,0.40074487265616016,3.246690293022099,572.0,0.0,0.125,0.8334397874623201,10.692164499370021,10.491009715527989,Low,-0.2565750931285334,0,0
2023-04-27,57,Miami,Banker,6526,771.0,2,False,1,1.0877012454733093,False,50367.66757779153,40192.42831452528,0.0,0,2020-09-06,2024-02-22,4,False,False,False,True,True,1,4,287,0.0,0.0,0.7979648906227342,0,1,0.16236485101325893,6.697924672331215,257.0,0.9579914771505411,0.8,0.7360635781133626,10.827124585695586,10.601458786480604,Very Good,-0.5666186828515773,1,1
2024-06-27,53,Dallas,Other,9346,616.0,0,False,1,1.160834951064987,False,48179.51200655973,38984.88584855223,0.0,0,2020-06-06,2023-12-06,0,True,False,False,False,False,0,4,365,0.0,0.0,0.8091422076055247,0,0,0.23972778344209592,4.8416623575776425,616.0,0.0,0.0,0.7704946984232968,10.782709903064653,10.570954958290523,Fair,-0.4604240483318762,0,0
2022-11-05,32,San Francisco,Banker,5038,500.0,105,True,3,3.074332405322801,True,11704.9203757401,3308.8400042227872,4.0,2,2024-08-31,2023-12-30,2,True,True,False,False,False,2,0,341,1.0,0.5,0.2826638058362487,0,1,1.5221279559049312,2.0187485709487096,4.716981132075472,25.77109316432444,2.0,1.4047069063570812,9.367850007823941,8.10465513011002,Low,2.3180918379520397,0,1
2024-06-13,45,Los Angeles,Teacher,57778,643.0,10,False,1,1.3349917540448692,False,54681.27162666378,35711.26140269808,0.0,0,2015-01-07,2024-01-21,0,False,False,False,False,True,0,9,319,0.0,0.0,0.6530683590929095,0,0,1.6178757023668862,0.8251136139279452,58.45454545454545,4.282670370324502,0.0,0.8480083596563249,10.90929483398856,10.483249365458203,Fair,-0.20753766862581605,0,0
2022-02-21,69,Boston,Other,8411,685.0,0,False,1,1.0594694107330551,False,24744.722267562567,19445.889586438043,0.0,0,2023-07-07,2024-01-04,0,False,False,False,True,False,2,1,336,0.0,0.0,0.7858283292837364,0,1,0.43251132591742075,2.449158961165426,685.0,0.0,0.0,0.7224483820199441,10.116407915384444,9.875442417823214,Good,-0.6076130417153386,0,1
2024-08-20,74,Seattle,Lawyer,44056,462.0,90,True,10,3.256112730371065,False,12457.100127326645,5009.569005559106,4.0,2,2023-04-09,2024-03-27,4,False,True,True,False,False,0,1,253,0.36363636363636365,0.18181818181818182,0.40211340046711425,0,2,8.792614162407688,0.370241310408637,5.076923076923077,21.146056437314677,2.0,1.4483562390877747,9.430126302972887,8.51930476159377,Low,2.58204804015998,0,2
2021-05-24,66,Chicago,Consultant,16064,510.0,0,False,1,1.2515020865552693,False,35517.13800255691,30217.00111941359,1.0,1,2015-10-24,2023-12-27,1,False,False,False,True,True,3,9,344,0.5,0.5,0.8507484575131249,0,1,0.5316036602328293,2.353976965477063,510.0,0.0,0.1,0.8115975874991306,10.477798774632886,10.316193089344381,Low,-0.32876979618586655,1,1
2021-01-19,62,Boston,Other,3032,669.0,0,False,1,1.0517603509610574,False,22787.346128841968,16668.43548041066,0.0,0,2015-10-10,2024-09-11,0,False,False,False,False,False,3,9,85,0.0,0.0,0.7314455988236166,0,0,0.18188978286415883,5.780151516929922,669.0,0.0,0.0,0.7186981324575962,10.034004549568747,9.721332110768948,Fair,-0.6188070702190849,0,0
2021-08-25,35,New York,Banker,2016,783.0,0,False,1,1.1647818105840229,False,93082.40386309256,83964.28406331138,0.0,0,2020-07-13,2023-11-17,0,False,False,False,False,False,3,4,384,0.0,0.0,0.9020328069094505,0,0,0.02400992294005578,48.48788835679476,783.0,0.0,0.0,0.7723195760450691,11.44125118596861,11.338158707439105,Very Good,-0.4546929657792601,0,0
2024-09-05,19,Miami,Banker,7201,519.0,103,False,9,3.175870842427222,False,13723.546702208085,4248.404813169552,3.0,2,2019-03-25,2024-10-21,3,True,True,False,False,True,0,5,45,0.3,0.2,0.30954791479459526,1,1,1.694590258307,1.8734219623677657,4.990384615384615,24.665513826124787,0.5,1.4293229215644978,9.5269412386708,8.354534208151286,Low,2.4655318880735075,0,1
2023-05-28,30,Houston,Artist,11039,490.0,0,False,1,2.116693693200608,False,42768.66080995921,30086.619735503155,3.0,1,2021-09-08,2024-02-02,3,False,True,True,False,False,1,3,307,1.5,0.5,0.7034570573095889,0,2,0.3668950916371117,5.768492594552941,490.0,0.0,0.75,1.1367727262100562,10.66358427062975,10.311869061659749,Low,0.9275415819110514,0,2
2020-04-13,62,San Francisco,Accountant,23840,507.0,96,False,3,1.292915628599938,True,22652.35377478164,8700.114585528074,3.0,2,2023-12-06,2024-03-18,1,True,True,False,False,False,4,1,262,0.75,0.5,0.38405415251199093,0,1,2.7398788701911045,0.4718138550496841,5.22680412371134,41.86809091559026,0.5,0.8298242079959891,10.028063189476754,9.071206409715959,Low,-0.2686347883120097,0,1
2023-06-07,71,Chicago,Accountant,56562,483.0,0,True,1,1.177392371453196,False,80950.09687662938,71031.68463497878,3.0,2,2015-01-18,2024-10-18,4,True,False,True,False,False,1,9,48,1.5,1.0,0.8774641403961713,0,1,0.7962813216290441,1.478566618119499,483.0,0.0,0.4,0.7781280009469085,11.301600509064992,11.170895397067826,Low,-0.4363816564895709,0,1
2024-01-13,32,Los Angeles,Banker,6425,674.0,0,False,1,0.9390269779081708,False,95512.42565804912,59198.14038786279,0.0,0,2017-04-09,2024-01-26,0,True,False,True,False,False,0,7,314,0.0,0.0,0.6197886839469048,0,1,0.10853198134135872,8.650583701555933,674.0,0.0,0.0,0.6621862894737672,11.467022099394782,10.988662300291383,Good,-0.7825028552564939,0,1
2023-12-19,37,Los Angeles,Consultant,16401,507.0,0,False,1,1.4008258311338575,False,15901.873054737662,12056.435485118049,2.0,0,2016-08-21,2023-11-02,1,False,False,False,False,False,0,8,399,1.0,0.0,0.7581293923192255,0,0,1.3602394987095736,1.0296894439063664,507.0,0.0,0.1111111111111111,0.8758127744721171,9.67425506715142,9.39743680132695,Low,-0.11194254324764136,0,0
2021-02-19,46,Houston,Banker,2829,451.0,34,False,4,0.9168021075313552,True,37166.69182885586,29537.818406957354,4.0,2,2024-03-28,2024-09-01,3,False,True,True,False,False,3,0,95,0.8,0.4,0.7947175881399526,0,2,0.09577228042857931,9.56902267398479,12.885714285714286,17.737876991270905,3.0,0.6506582284434781,10.523195163672973,10.293460555520882,Low,-0.8147747327419723,0,2
2023-04-11,59,Houston,Doctor,74983,448.0,90,True,3,1.386032557731902,True,18060.10088451091,6651.037715009827,3.0,2,2018-10-20,2024-05-05,3,True,True,True,False,False,1,6,214,0.75,0.5,0.36825206600300403,0,2,11.272185037497076,0.12294029147159947,4.923076923076923,37.71951883403954,0.42857142857142855,0.8696319689019497,9.801515782173576,8.802678510021614,Low,-0.1334232852606573,0,2
2021-04-20,46,Seattle,Artist,9461,699.0,0,False,1,1.2680759270596198,False,11696.608003990825,7103.243210409737,0.0,0,2016-03-20,2024-08-12,0,True,False,False,False,False,3,8,115,0.0,0.0,0.607238950731325,0,0,1.3317393168827532,0.9519606551648994,699.0,0.0,0.0,0.8189318628446602,9.367139655780955,8.868447519785546,Good,-0.30470356132592247,0,0
2023-03-19,20,Chicago,Consultant,13702,383.0,97,True,1,3.28143774705892,True,15485.83173633714,6268.515804031438,3.0,2,2023-06-25,2024-10-11,3,True,True,False,False,True,1,1,55,1.5,1.0,0.4047642481530591,0,1,2.1854957269888864,1.5011124846664348,3.9081632653061225,22.65594076817605,1.5,1.4542888753945002,9.647745376424528,8.743454406407611,Low,2.6188215205902967,0,1
2023-10-21,36,Miami,Other,18113,393.0,114,True,2,1.1906130728684503,True,46738.53283,10155.921120173543,3.0,1,2019-05-06,2024-08-27,4,True,False,True,True,True,1,5,100,1.0,0.3333333333333333,0.2172876044164249,0,2,1.7833160054796722,0.6675373993982233,3.417391304347826,52.0402262781739,0.6666666666666666,0.7841814466010374,10.752345612963737,9.225910635853772,Low,-0.41718438563438265,1,2
2020-07-14,20,New York,Banker,7642,493.0,0,False,1,1.3685165609978014,False,89020.30888223147,63181.12303396359,3.0,2,2022-01-05,2024-05-21,3,False,True,False,False,False,4,2,198,1.5,1.0,0.7097303311676475,0,1,0.1209519343927718,11.312889338534452,493.0,0.0,1.0,0.8622638355454452,11.396631045699582,11.053776676734904,Low,-0.15885758886085335,0,1
2021-08-04,71,San Francisco,Consultant,13351,669.0,0,False,1,0.7586845356552736,False,38957.05804906375,22317.59051286373,0.0,0,2018-07-11,2024-01-14,0,False,False,False,False,False,3,6,326,0.0,0.0,0.5728619862098099,0,0,0.598200858262304,1.2681254340320969,669.0,0.0,0.0,0.564566106667149,10.570240911777624,10.013175265436017,Fair,-1.0443711632889545,0,0
2024-03-09,31,Los Angeles,Lawyer,4018,654.0,0,False,1,1.224077073148944,False,42794.70887873689,34049.75152851841,0.0,0,2020-05-14,2024-02-21,0,False,False,False,False,False,0,4,288,0.0,0.0,0.7956347124661388,0,0,0.1180003324342142,10.370619604995671,654.0,0.0,0.0,0.7993420309807292,10.664193116700938,10.435607382656217,Fair,-0.3685926008943159,0,0
2022-01-28,57,Miami,Accountant,45507,734.0,0,False,1,0.9979354832229016,False,20475.95244234444,14786.065504409064,0.0,0,2020-10-06,2024-02-26,4,False,True,False,False,False,2,4,283,0.0,0.0,0.7220833054157438,0,1,3.077486874351856,0.3242405604313074,734.0,0.0,0.8,0.692114389025778,9.927055261554504,9.601508125228358,Good,-0.6969640856647121,0,1
2020-09-16,72,Boston,Other,2127,559.0,18,False,1,1.0238096992807697,False,92050.15614049962,75091.18014060464,1.0,0,2017-01-29,2023-11-28,1,False,True,False,False,False,4,7,373,0.5,0.0,0.8157548833606326,0,1,0.02832518640446112,36.127386540597065,29.42105263157895,8.894116875908303,0.125,0.7049817249103836,11.430099746500867,11.226471706373413,Low,-0.659393134001328,0,1
2020-01-12,21,Atlanta,Teacher,29591,647.0,0,False,1,1.210845872757135,False,59369.38989463173,46438.43081553558,0.0,0,2018-10-03,2024-09-28,0,True,False,False,False,False,4,6,68,0.0,0.0,0.7821816716708904,0,0,0.6371955788506519,1.9001683661229052,647.0,0.0,0.0,0.7933751901542938,10.991550894442614,10.745904179395968,Fair,-0.3878051169086144,0,0
2019-12-09,69,New York,Other,8035,661.0,0,False,1,0.6050933367644507,False,46904.151283288506,42454.50075745449,0.0,0,2015-05-13,2024-08-18,0,False,False,False,False,False,4,9,109,0.0,0.0,0.9051138221694701,0,0,0.18925698335071897,3.1967316480832544,661.0,0.0,0.0,0.47318190863843684,10.755882783867472,10.656211765381085,Fair,-1.2673950221197827,0,0
2023-03-07,28,Boston,Teacher,48679,682.0,0,False,1,1.725474226785646,False,20505.4117109772,19284.929211874263,0.0,0,2020-07-16,2024-05-26,0,False,False,False,False,False,1,4,193,0.0,0.0,0.9404341180544488,0,0,2.524068167274437,0.6835589219489454,682.0,0.0,0.0,1.0026424411522794,9.928492882614421,9.867131052622563,Good,0.35946687659135906,0,0
2024-06-02,48,Houston,Engineer,43198,673.0,0,False,1,0.5955458196316837,False,64683.93746706207,47894.83350089554,0.0,0,2015-09-08,2024-05-26,0,False,False,True,False,False,0,9,193,0.0,0.0,0.7404325547239472,0,1,0.9019156123296674,0.6602830591776166,673.0,0.0,0.0,0.467215884363094,11.077283647621414,10.776783796335899,Good,-1.2812586036829212,0,1
2024-02-27,60,Chicago,Other,4096,749.0,0,False,1,0.928945104,False,51343.44805821365,49141.53758156239,0.0,0,2019-11-17,2024-10-14,0,False,False,False,False,False,0,5,52,0.0,0.0,0.9570954492654468,0,0,0.08334937920537427,11.14224816681093,749.0,0.0,0.0,0.656973275250115,10.846312089905004,10.802480284578314,Very Good,-0.797142355693263,0,0
2022-09-10,49,Houston,Engineer,45491,554.0,97,False,4,2.8882439270396736,False,41286.86694640074,8716.499139527197,3.0,1,2020-01-08,2024-07-16,1,True,True,True,False,False,2,4,142,0.6,0.2,0.21111526906543318,0,2,5.218354400946606,0.5534022620413692,5.653061224489796,24.9469945353586,0.2,1.3579576230663493,10.628323957250243,9.073087679843429,Low,2.0478799325149266,0,2
2020-01-05,44,Houston,Consultant,15757,359.0,113,True,5,3.253379409597547,False,2229.5192854333304,1006.2658202567322,4.0,1,2021-01-23,2024-09-05,4,False,True,True,False,False,4,3,91,0.6666666666666666,0.16666666666666666,0.4511352252492368,0,2,15.643338315583716,0.2077525384062088,3.1491228070175437,26.567110318214482,1.0,1.4477138221673376,7.709989700768704,6.9149948303335504,Low,2.578079090436723,0,2
2020-02-17,47,Dallas,Other,8208,696.0,0,False,1,1.3095116353096377,False,80874.45515130213,66583.94595015961,0.0,0,2020-05-13,2024-06-07,0,False,False,False,False,False,4,4,181,0.0,0.0,0.8232899070007593,0,0,0.12327110704788856,10.621568028573765,696.0,0.0,0.0,0.8370360888968921,11.300665659624176,11.106233794193926,Good,-0.2445363667598051,0,0
2022-12-25,60,Dallas,Other,4867,586.0,0,False,1,1.1131460207608683,False,66272.98869237574,53068.51414611631,1.0,0,2024-07-24,2024-10-15,2,False,False,False,True,False,1,0,51,0.5,0.0,0.8007442315331986,0,1,0.0917099031018013,12.13496412272827,586.0,0.0,2.0,0.7481778421434573,11.101552771778271,10.879357920817085,Fair,-0.529671305575432,0,1
